"symbol","month","timestamp","open","high","low","close","volume"
"BTCUSDT","2026-07","1783548000","62187.17","62350.63","62178.0","62330.4","0.0"
"BTCUSDT","2026-07","1783551600","62330.4","62346.6","62174.0","62290.0","0.0"
"BTCUSDT","2026-07","1783555200","62290.01","62309.88","62058.51","62129.99","0.0"
"BTCUSDT","2026-07","1783558800","62129.99","62642.0","61837.1","61916.0","0.0"
"BTCUSDT","2026-07","1783562400","61916.0","62121.21","61705.29","61788.8","0.0"
"BTCUSDT","2026-07","1783566000","61788.79","62062.99","61730.0","61974.34","0.0"
"BTCUSDT","2026-07","1783569600","61974.34","62456.29","61956.46","62453.74","0.0"
"BTCUSDT","2026-07","1783573200","62453.74","62624.61","62236.0","62589.61","0.0"
"BTCUSDT","2026-07","1783576800","62589.61","62980.0","62485.58","62959.96","0.0"
"BTCUSDT","2026-07","1783580400","62959.96","63283.26","62788.06","63000.0","0.0"
"BTCUSDT","2026-07","1783584000","62999.99","63100.1","62855.63","62903.65","0.0"
"BTCUSDT","2026-07","1783587600","62903.66","63002.0","62786.82","62953.4","0.0"
"BTCUSDT","2026-07","1783591200","62953.4","63056.98","62688.0","62786.04","0.0"
"BTCUSDT","2026-07","1783594800","62786.05","62830.0","62614.66","62786.34","0.0"
"BTCUSDT","2026-07","1783598400","62786.33","62952.0","62465.39","62614.02","0.0"
"BTCUSDT","2026-07","1783602000","62614.01","63240.15","62523.08","63028.35","0.0"
"BTCUSDT","2026-07","1783605600","63028.36","63144.79","62666.66","63016.0","0.0"
"BTCUSDT","2026-07","1783609200","63016.0","63261.0","62811.1","62868.05","0.0"
"BTCUSDT","2026-07","1783612800","62868.06","62996.0","62559.59","62700.01","0.0"
"BTCUSDT","2026-07","1783616400","62700.01","63165.12","62668.0","63142.79","0.0"
"BTCUSDT","2026-07","1783620000","63142.79","63500.0","63080.0","63219.03","0.0"
"BTCUSDT","2026-07","1783623600","63219.03","63375.73","63118.45","63248.1","0.0"
"BTCUSDT","2026-07","1783627200","63248.09","63330.85","63177.36","63313.38","0.0"
"BTCUSDT","2026-07","1783630800","63313.38","63397.94","63208.91","63274.59","0.0"
"BTCUSDT","2026-07","1783634400","63274.6","63418.0","63218.77","63218.78","0.0"
"BTCUSDT","2026-07","1783638000","63218.78","63325.0","63060.91","63230.0","0.0"
"BTCUSDT","2026-07","1783641600","63230.01","63255.49","62926.01","63113.93","0.0"
"BTCUSDT","2026-07","1783645200","63113.92","63999.99","62962.0","63749.86","0.0"
"BTCUSDT","2026-07","1783648800","63749.86","64050.23","63692.76","63961.99","0.0"
"BTCUSDT","2026-07","1783652400","63961.99","64050.0","63822.8","63947.2","0.0"
"BTCUSDT","2026-07","1783656000","63947.2","64176.86","63857.64","64047.88","0.0"
"BTCUSDT","2026-07","1783659600","64047.89","64200.0","63944.05","64115.99","0.0"
"BTCUSDT","2026-07","1783663200","64116.0","64162.0","63836.0","63854.71","0.0"
"BTCUSDT","2026-07","1783666800","63854.71","64011.9","63802.02","63963.0","0.0"
"BTCUSDT","2026-07","1783670400","63963.0","64392.0","63962.99","64246.01","0.0"
"BTCUSDT","2026-07","1783674000","64246.0","64480.01","64102.0","64385.09","0.0"
"BTCUSDT","2026-07","1783677600","64385.09","64494.84","64274.47","64407.8","0.0"
"BTCUSDT","2026-07","1783681200","64407.8","64480.0","64341.83","64425.18","0.0"
"BTCUSDT","2026-07","1783684800","64425.18","64608.0","63999.0","64286.64","0.0"
"BTCUSDT","2026-07","1783688400","64286.65","64692.83","64152.84","64484.0","0.0"
"BTCUSDT","2026-07","1783692000","64484.0","64516.0","63793.43","63914.87","0.0"
"BTCUSDT","2026-07","1783695600","63914.88","64210.0","63898.0","64040.0","0.0"
"BTCUSDT","2026-07","1783699200","64039.99","64220.0","63826.57","64140.01","0.0"
"BTCUSDT","2026-07","1783702800","64140.0","64158.58","63821.88","63823.99","0.0"
"BTCUSDT","2026-07","1783706400","63824.0","64003.99","63732.66","63810.0","0.0"
"BTCUSDT","2026-07","1783710000","63809.99","64077.56","63780.0","63917.88","0.0"
"BTCUSDT","2026-07","1783713600","63917.88","63946.36","63656.0","63841.25","0.0"
"BTCUSDT","2026-07","1783717200","63841.25","64099.56","63835.05","64011.99","0.0"
"BTCUSDT","2026-07","1783720800","64012.0","64169.39","63981.37","64112.29","0.0"
"BTCUSDT","2026-07","1783724400","64112.3","64222.61","64024.0","64161.72","0.0"
"BTCUSDT","2026-07","1783728000","64161.72","64168.49","64028.43","64124.0","0.0"
"BTCUSDT","2026-07","1783731600","64123.99","64310.0","64004.01","64012.95","0.0"
"BTCUSDT","2026-07","1783735200","64012.95","64166.0","63984.07","64158.04","0.0"
"BTCUSDT","2026-07","1783738800","64158.04","64195.04","64068.0","64150.42","0.0"
"BTCUSDT","2026-07","1783742400","64150.42","64213.55","64080.26","64152.0","0.0"
"BTCUSDT","2026-07","1783746000","64152.0","64221.99","64121.07","64176.01","0.0"
"BTCUSDT","2026-07","1783749600","64176.0","64278.0","64124.0","64219.1","0.0"
"BTCUSDT","2026-07","1783753200","64219.09","64256.55","64152.0","64162.18","0.0"
"BTCUSDT","2026-07","1783756800","64162.18","64300.0","64153.87","64265.98","0.0"
"BTCUSDT","2026-07","1783760400","64265.98","64300.0","64159.7","64167.34","0.0"
"BTCUSDT","2026-07","1783764000","64167.35","64204.02","64129.99","64196.0","0.0"
"BTCUSDT","2026-07","1783767600","64196.0","64215.32","64167.99","64198.0","0.0"
"BTCUSDT","2026-07","1783771200","64197.99","64228.0","64130.65","64195.49","0.0"
"BTCUSDT","2026-07","1783774800","64195.48","64266.0","64159.99","64235.66","0.0"
"BTCUSDT","2026-07","1783778400","64235.67","64504.11","64235.66","64350.07","0.0"
"BTCUSDT","2026-07","1783782000","64350.07","64484.01","63896.18","64175.75","0.0"
"BTCUSDT","2026-07","1783785600","64175.75","64273.63","64084.0","64180.01","0.0"
"BTCUSDT","2026-07","1783789200","64180.0","64402.0","64164.08","64315.53","0.0"
"BTCUSDT","2026-07","1783792800","64315.53","64395.17","64288.91","64327.99","0.0"
"BTCUSDT","2026-07","1783796400","64327.99","64338.0","64233.23","64286.0","0.0"
"BTCUSDT","2026-07","1783800000","64286.0","64463.83","64285.99","64382.45","0.0"
"BTCUSDT","2026-07","1783803600","64382.44","64427.56","64338.09","64355.99","0.0"
"BTCUSDT","2026-07","1783807200","64355.99","64424.03","64144.47","64203.08","0.0"
"BTCUSDT","2026-07","1783810800","64203.09","64246.0","63819.0","63819.0","0.0"
"BTCUSDT","2026-07","1783814400","63819.01","63909.92","63702.16","63828.47","0.0"
"BTCUSDT","2026-07","1783818000","63828.48","64172.66","63812.0","64133.61","0.0"
"BTCUSDT","2026-07","1783821600","64133.61","64133.62","64029.51","64070.39","0.0"
"BTCUSDT","2026-07","1783825200","64070.4","64223.74","64035.68","64223.73","0.0"
"BTCUSDT","2026-07","1783828800","64223.73","64245.87","63943.68","63999.93","0.0"
"BTCUSDT","2026-07","1783832400","63999.94","64024.48","63900.0","63959.93","0.0"
"BTCUSDT","2026-07","1783836000","63959.93","63962.85","63640.83","63762.46","0.0"
"BTCUSDT","2026-07","1783839600","63762.47","63908.39","63740.12","63885.27","0.0"
"BTCUSDT","2026-07","1783843200","63885.28","64100.32","63884.2","63983.18","0.0"
"BTCUSDT","2026-07","1783846800","63983.18","64062.17","63764.0","63961.61","0.0"
"BTCUSDT","2026-07","1783850400","63961.6","63961.6","63843.4","63865.76","0.0"
"BTCUSDT","2026-07","1783854000","63865.76","64030.0","63826.01","64018.01","0.0"
"BTCUSDT","2026-07","1783857600","64018.0","64135.0","63970.55","64026.0","0.0"
"BTCUSDT","2026-07","1783861200","64026.01","64097.99","63987.4","64023.14","0.0"
"BTCUSDT","2026-07","1783864800","64023.13","64290.11","63958.71","64203.08","0.0"
"BTCUSDT","2026-07","1783868400","64203.08","64262.15","64117.97","64176.0","0.0"
"BTCUSDT","2026-07","1783872000","64176.0","64209.64","64042.0","64177.7","0.0"
"BTCUSDT","2026-07","1783875600","64177.7","64177.74","64029.12","64078.0","0.0"
"BTCUSDT","2026-07","1783879200","64078.0","64150.0","64018.69","64147.99","0.0"
"BTCUSDT","2026-07","1783882800","64148.0","64270.0","64147.3","64228.59","0.0"
"BTCUSDT","2026-07","1783886400","64228.59","64254.0","64178.03","64198.89","0.0"
"BTCUSDT","2026-07","1783890000","64198.9","64232.02","63891.84","63920.4","0.0"
"BTCUSDT","2026-07","1783893600","63920.4","63923.99","63668.0","63886.87","0.0"
"BTCUSDT","2026-07","1783897200","63886.86","63914.85","63726.62","63780.0","0.0"
"BTCUSDT","2026-07","1783900800","63780.0","64425.0","63568.0","64072.01","0.0"
"BTCUSDT","2026-07","1783904400","64072.0","64072.01","63376.53","63412.01","0.0"
"BTCUSDT","2026-07","1783908000","63412.01","63541.94","63237.26","63375.99","0.0"
"BTCUSDT","2026-07","1783911600","63376.0","63382.95","62741.04","62806.41","0.0"
"BTCUSDT","2026-07","1783915200","62806.41","62911.94","62620.13","62672.0","0.0"
"BTCUSDT","2026-07","1783918800","62672.0","62905.68","62500.76","62799.0","0.0"
"BTCUSDT","2026-07","1783922400","62799.01","62880.0","62710.45","62797.55","0.0"
"BTCUSDT","2026-07","1783926000","62797.55","63070.01","62753.69","62985.52","0.0"
"BTCUSDT","2026-07","1783929600","62985.53","63302.88","62935.92","63206.97","0.0"
"BTCUSDT","2026-07","1783933200","63206.98","63210.0","63086.12","63100.02","0.0"
"BTCUSDT","2026-07","1783936800","63100.02","63157.85","62862.28","62867.89","0.0"
"BTCUSDT","2026-07","1783940400","62867.9","63135.55","62867.9","62901.99","0.0"
"BTCUSDT","2026-07","1783944000","62901.99","62990.04","62570.0","62625.15","0.0"
"BTCUSDT","2026-07","1783947600","62625.15","62766.37","62164.0","62318.0","0.0"
"BTCUSDT","2026-07","1783951200","62318.01","62794.97","62101.0","62791.85","0.0"
"BTCUSDT","2026-07","1783954800","62791.85","62983.83","62559.58","62618.01","0.0"
"BTCUSDT","2026-07","1783958400","62618.0","62629.35","62212.0","62276.0","0.0"
"BTCUSDT","2026-07","1783962000","62276.01","62370.0","61900.0","61904.99","0.0"
"BTCUSDT","2026-07","1783965600","61904.99","62100.0","61824.97","62020.0","0.0"
"BTCUSDT","2026-07","1783969200","62020.0","62292.84","61990.0","62288.23","0.0"
"BTCUSDT","2026-07","1783972800","62288.23","62324.74","62050.71","62210.99","0.0"
"BTCUSDT","2026-07","1783976400","62211.0","62216.35","61897.45","62065.06","0.0"
"BTCUSDT","2026-07","1783980000","62065.05","62224.0","61911.31","61924.0","0.0"
"BTCUSDT","2026-07","1783983600","61924.0","62347.46","61882.88","62334.52","0.0"
"BTCUSDT","2026-07","1783987200","62334.52","62666.66","62272.2","62549.54","0.0"
"BTCUSDT","2026-07","1783990800","62549.55","62640.0","62460.03","62540.42","0.0"
"BTCUSDT","2026-07","1783994400","62540.41","62645.0","62329.98","62544.0","0.0"
"BTCUSDT","2026-07","1783998000","62544.0","62604.0","62314.0","62572.89","0.0"
"BTCUSDT","2026-07","1784001600","62572.88","62768.95","62539.71","62745.23","0.0"
"BTCUSDT","2026-07","1784005200","62745.24","62872.0","62697.69","62737.0","0.0"
"BTCUSDT","2026-07","1784008800","62737.0","62772.48","62566.01","62624.05","0.0"
"BTCUSDT","2026-07","1784012400","62624.06","62655.99","62516.93","62560.92","0.0"
"BTCUSDT","2026-07","1784016000","62560.92","62807.94","62500.0","62713.85","0.0"
"BTCUSDT","2026-07","1784019600","62713.85","62742.0","62534.29","62629.55","0.0"
"BTCUSDT","2026-07","1784023200","62629.56","62908.8","62609.47","62800.0","0.0"
"BTCUSDT","2026-07","1784026800","62800.01","62923.06","62713.6","62844.99","0.0"
