"symbol","month","timestamp","open","high","low","close","volume"
"XRPUSDT","2026-06","1780772400","1.0849","1.0899","1.0805","1.0808","0.0"
"XRPUSDT","2026-06","1780776000","1.0807","1.0858","1.0776","1.085","0.0"
"XRPUSDT","2026-06","1780779600","1.085","1.0943","1.0847","1.088","0.0"
"XRPUSDT","2026-06","1780783200","1.0879","1.0898","1.0816","1.0866","0.0"
"XRPUSDT","2026-06","1780786800","1.0865","1.095","1.086","1.0934","0.0"
"XRPUSDT","2026-06","1780790400","1.0935","1.0976","1.0892","1.0892","0.0"
"XRPUSDT","2026-06","1780794000","1.0892","1.1203","1.0886","1.1163","0.0"
"XRPUSDT","2026-06","1780797600","1.1163","1.1235","1.1072","1.1192","0.0"
"XRPUSDT","2026-06","1780801200","1.1192","1.1246","1.115","1.1185","0.0"
"XRPUSDT","2026-06","1780804800","1.1184","1.1222","1.1104","1.1214","0.0"
"XRPUSDT","2026-06","1780808400","1.1215","1.127","1.1191","1.1201","0.0"
"XRPUSDT","2026-06","1780812000","1.1201","1.1295","1.116","1.1258","0.0"
"XRPUSDT","2026-06","1780815600","1.1257","1.1373","1.122","1.1371","0.0"
"XRPUSDT","2026-06","1780819200","1.1371","1.1562","1.1304","1.1555","0.0"
"XRPUSDT","2026-06","1780822800","1.1556","1.1702","1.1456","1.1461","0.0"
"XRPUSDT","2026-06","1780826400","1.1462","1.1473","1.1326","1.1352","0.0"
"XRPUSDT","2026-06","1780830000","1.1352","1.141","1.1329","1.1403","0.0"
"XRPUSDT","2026-06","1780833600","1.1403","1.1406","1.1185","1.1237","0.0"
"XRPUSDT","2026-06","1780837200","1.1236","1.125","1.1208","1.1222","0.0"
"XRPUSDT","2026-06","1780840800","1.1222","1.1373","1.1221","1.1333","0.0"
"XRPUSDT","2026-06","1780844400","1.1334","1.1369","1.1285","1.1339","0.0"
"XRPUSDT","2026-06","1780848000","1.1339","1.1395","1.1307","1.138","0.0"
"XRPUSDT","2026-06","1780851600","1.138","1.1462","1.1365","1.1444","0.0"
"XRPUSDT","2026-06","1780855200","1.1443","1.1512","1.1409","1.1412","0.0"
"XRPUSDT","2026-06","1780858800","1.1413","1.1415","1.1197","1.1247","0.0"
"XRPUSDT","2026-06","1780862400","1.1246","1.1365","1.1217","1.1325","0.0"
"XRPUSDT","2026-06","1780866000","1.1324","1.1341","1.1257","1.1304","0.0"
"XRPUSDT","2026-06","1780869600","1.1305","1.1719","1.1283","1.1535","0.0"
"XRPUSDT","2026-06","1780873200","1.1534","1.1604","1.1507","1.1556","0.0"
"XRPUSDT","2026-06","1780876800","1.1556","1.1677","1.1487","1.1633","0.0"
"XRPUSDT","2026-06","1780880400","1.1634","1.1651","1.1425","1.1573","0.0"
"XRPUSDT","2026-06","1780884000","1.1573","1.1618","1.1523","1.1567","0.0"
"XRPUSDT","2026-06","1780887600","1.1566","1.1613","1.1492","1.1517","0.0"
"XRPUSDT","2026-06","1780891200","1.1518","1.1528","1.1394","1.1402","0.0"
"XRPUSDT","2026-06","1780894800","1.1403","1.1435","1.1319","1.1365","0.0"
"XRPUSDT","2026-06","1780898400","1.1365","1.1434","1.1361","1.1411","0.0"
"XRPUSDT","2026-06","1780902000","1.141","1.1509","1.1379","1.1479","0.0"
"XRPUSDT","2026-06","1780905600","1.1478","1.1479","1.1362","1.1397","0.0"
"XRPUSDT","2026-06","1780909200","1.1398","1.1502","1.1397","1.1501","0.0"
"XRPUSDT","2026-06","1780912800","1.1501","1.1525","1.1432","1.145","0.0"
"XRPUSDT","2026-06","1780916400","1.1451","1.1653","1.1432","1.1578","0.0"
"XRPUSDT","2026-06","1780920000","1.1578","1.1703","1.1465","1.1701","0.0"
"XRPUSDT","2026-06","1780923600","1.1701","1.1709","1.1559","1.1625","0.0"
"XRPUSDT","2026-06","1780927200","1.1624","1.1752","1.1572","1.1728","0.0"
"XRPUSDT","2026-06","1780930800","1.1728","1.1851","1.1691","1.1711","0.0"
"XRPUSDT","2026-06","1780934400","1.171","1.1774","1.1641","1.1648","0.0"
"XRPUSDT","2026-06","1780938000","1.1648","1.1728","1.1581","1.1728","0.0"
"XRPUSDT","2026-06","1780941600","1.1729","1.1799","1.1714","1.1746","0.0"
"XRPUSDT","2026-06","1780945200","1.1745","1.1866","1.1735","1.1798","0.0"
"XRPUSDT","2026-06","1780948800","1.1799","1.1816","1.1689","1.1773","0.0"
"XRPUSDT","2026-06","1780952400","1.1774","1.1865","1.1774","1.1808","0.0"
"XRPUSDT","2026-06","1780956000","1.1807","1.1807","1.1719","1.1777","0.0"
"XRPUSDT","2026-06","1780959600","1.1778","1.1817","1.1664","1.1683","0.0"
"XRPUSDT","2026-06","1780963200","1.1683","1.1714","1.152","1.1528","0.0"
"XRPUSDT","2026-06","1780966800","1.1528","1.1574","1.1496","1.151","0.0"
"XRPUSDT","2026-06","1780970400","1.151","1.1546","1.1433","1.1527","0.0"
"XRPUSDT","2026-06","1780974000","1.1526","1.1563","1.1506","1.1548","0.0"
"XRPUSDT","2026-06","1780977600","1.1548","1.1728","1.1509","1.1666","0.0"
"XRPUSDT","2026-06","1780981200","1.1665","1.1763","1.1624","1.173","0.0"
"XRPUSDT","2026-06","1780984800","1.173","1.1769","1.1712","1.1726","0.0"
"XRPUSDT","2026-06","1780988400","1.1727","1.1765","1.1664","1.1714","0.0"
